Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
MCOU,TX,17478,0171,01,2019,3,XOPENEX CO,true,,,,,,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),17478017101
MCOU,NV,00713,0701,53,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00713070153
FFSU,GA,00713,0701,53,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00713070153
MCOU,ND,00378,8270,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00378827052
FFSU,MD,00173,0696,04,2019,1,ADVAIR 250,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173069604
FFSU,SC,00173,0601,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173060102
MCOU,MA,00487,9601,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00487960130
MCOU,IL,64980,0442,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),64980044201
FFSU,MD,00487,9904,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00487990401
MCOU,LA,69238,1344,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),69238134401
FFSU,MN,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00378827091
FFSU,MT,00173,0682,21,2019,1,VENTOLIN H,true,,,,,,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00173068221
MCOU,NJ,00093,6816,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093681655
MCOU,HI,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00378827093
MCOU,NE,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00781635587
FFSU,DC,00173,0682,20,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00173068220
FFSU,FL,59310,0202,12,2019,1,QVAR,true,,,,,,1/1,01/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),59310020212
FFSU,SD,00713,0727,37,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00713072737
MCOU,WI,00487,9501,60,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00487950160
FFSU,OH,45802,0257,35,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),45802025735
MCOU,VA,00173,0716,22,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00173071622
MCOU,XX,00378,0255,05,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,00378025505
FFSU,NJ,00591,3797,60,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00591379760
MCOU,WA,76204,0200,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),76204020001
MCOU,OR,00115,1687,74,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00115168774
FFSU,OK,00173,0716,22,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00173071622
MCOU,ND,65162,0891,29,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),65162089129
FFSU,VA,00781,7516,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00781751687
MCOU,XX,51672,1305,03,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,,,,51672130503
FFSU,NC,00173,0716,22,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173071622
FFSU,MO,00173,0695,04,2019,2,ADVAIR DIS,true,,,,,,4/1,04/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00173069504
MCOU,PA,17478,0173,24,2019,1,Xopenex,true,,,,,,1/1,01/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),17478017324
FFSU,TX,00173,0859,14,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00173085914
FFSU,PA,00173,0682,24,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173068224
FFSU,MD,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00781635587
MCOU,GA,00378,0255,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00378025501
MCOU,NE,00487,9601,01,2019,1,Budesonide,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00487960101
FFSU,FL,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00713070185
FFSU,FL,64980,0255,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),64980025501
MCOU,NH,00591,3797,30,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00591379730
MCOU,KY,59310,0204,12,2019,3,QVAR,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),59310020412
FFSU,VT,69097,0318,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),69097031887
FFSU,KY,00536,1112,48,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00536111248
FFSU,LA,59310,0302,40,2019,1,QVAR REDIH,true,,,,,,1/1,01/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),59310030240
FFSU,DC,00168,0271,46,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00168027146
FFSU,AL,68382,0720,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),68382072001
MCOU,WI,59310,0580,20,2019,2,PROAIR INH,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),59310058020
FFSU,AK,00591,3797,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00591379783
MCOU,DC,45802,0119,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),45802011937
FFSU,OH,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00713072615
MCOU,KS,00781,7515,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00781751587
FFSU,OK,00378,0255,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00378025501
FFSU,WI,00173,0717,22,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00173071722
MCOU,RI,00093,6816,73,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00093681673
FFSU,WV,00254,1007,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00254100752
FFSU,OH,64980,0442,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),64980044201
MCOU,GA,00168,0271,46,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00168027146
FFSU,CO,64980,0442,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),64980044201
MCOU,MD,53489,0177,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),53489017701
FFSU,ND,00713,0634,15,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00713063415
FFSU,NC,00378,8270,31,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00378827031
MCOU,IA,00093,6815,45,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00093681545
FFSU,VT,00487,0301,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00487030101
MCOU,NH,69238,1344,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),69238134401
FFSU,WY,68462,0225,55,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),68462022555
MCOU,DC,00591,3797,60,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00591379760
FFSU,NE,00173,0695,00,2019,2,ADVAIR DIS,true,,,,,,4/1,04/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00173069500
MCOU,UT,68382,0720,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68382072001
MCOU,WA,00186,0372,28,2019,2,Symbicort,true,,,,,,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00186037228
FFSU,TN,69543,0291,18,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),69543029118
MCOU,NJ,00378,0572,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00378057201
FFSU,WI,00713,0701,53,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00713070153
FFSU,MA,68180,0984,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),68180098430
FFSU,TN,00173,0859,14,2019,2,BREO ELLIP,true,,,,,,4/1,04/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00173085914
FFSU,MD,00093,6816,73,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00093681673
MCOU,UT,00173,0682,21,2019,1,VENTOLIN H,true,,,,,,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00173068221
FFSU,XX,00378,8270,64,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,,,,00378827064
MCOU,AR,00487,9501,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00487950101
MCOU,XX,00781,7515,14,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,,,,00781751514
FFSU,XX,53489,0176,05,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,,,,53489017605
FFSU,IA,00186,0370,28,2019,1,Symbicort,true,,,,,,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00186037028
FFSU,UT,68382,0720,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68382072001
FFSU,UT,00472,0825,16,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00472082516
MCOU,FL,00173,0882,14,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00173088214
FFSU,NH,00597,0087,17,2019,1,ATROVENT H,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00597008717
MCOU,MS,00173,0715,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173071522
MCOU,NM,00378,4122,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00378412201
FFSU,VT,00713,0634,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00713063437
FFSU,VT,17478,0174,24,2019,1,Xopenex 1.,true,,,,,,1/1,01/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),17478017424
MCOU,NH,65162,0778,10,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),65162077810
MCOU,RI,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00713072615
FFSU,MI,69238,1345,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),69238134501
FFSU,PA,00781,6355,87,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00781635587
FFSU,OR,00173,0882,10,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00173088210
FFSU,MN,00378,0255,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00378025501
MCOU,MN,68682,0309,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),68682030930
FFSU,IN,00713,0726,15,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00713072615
FFSU,AL,69097,0318,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),69097031887
MCOU,CA,00093,0661,16,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00093066116
MCOU,ND,00173,0716,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173071620
MCOU,NV,76204,0200,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),76204020001
FFSU,IL,00591,3468,53,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00591346853
MCOU,VA,00115,1470,46,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00115147046
MCOU,OH,64980,0442,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),64980044201
MCOU,UT,00713,0726,15,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00713072615
FFSU,CA,00781,7516,14,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00781751614
FFSU,PA,00591,3797,60,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00591379760
FFSU,CA,00781,7516,14,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00781751614
FFSU,MA,53489,0177,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),53489017701
FFSU,NC,00173,0695,04,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173069504
MCOU,IL,00487,9601,01,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00487960101
FFSU,ME,00093,7445,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00093744501
FFSU,KY,00378,7155,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00378715501
MCOU,MA,00173,0882,14,2019,2,BREO ELLIP,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00173088214
MCOU,MS,69097,0321,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),69097032187
FFSU,PA,00173,0600,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173060002
FFSU,MN,45802,0118,46,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),45802011846
MCOU,CA,64980,0442,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),64980044201
FFSU,ND,60505,0830,01,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),60505083001
MCOU,GA,76204,0200,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),76204020001
MCOU,WA,17478,0174,24,2019,2,Xopenex 1.,true,,,,,,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),17478017424
MCOU,AZ,00536,1112,48,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00536111248
FFSU,CA,69543,0291,10,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),69543029110
FFSU,IL,00168,0271,46,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00168027146
MCOU,HI,00487,9601,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00487960101
FFSU,SD,17478,0171,30,2019,1,Xopenex 1.,true,,,,,,1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),17478017130
MCOU,KY,00168,0271,46,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00168027146
FFSU,OK,16714,0829,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),16714082901
FFSU,CO,00173,0695,04,2019,1,ADVAIR DIS,true,,,,,,1/1,01/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00173069504
FFSU,VT,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00781635587
FFSU,IL,00173,0715,20,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00173071520
MCOU,HI,17478,0174,12,2019,2,XOPENEX 1.,true,,,,,,4/1,04/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),17478017412
MCOU,WV,00781,7155,29,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00781715529
FFSU,RI,00186,0372,20,2019,3,Symbicort,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00186037220
FFSU,WV,00781,7515,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00781751587
FFSU,VT,68462,0192,55,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),68462019255
MCOU,KY,00093,6815,19,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00093681519
FFSU,KY,00173,0716,20,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00173071620
FFSU,VA,68462,0192,17,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),68462019217
MCOU,FL,64980,0443,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),64980044301
FFSU,NV,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00591251030
FFSU,LA,17478,0174,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),17478017424
MCOU,GA,00093,0661,16,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00093066116
FFSU,KY,64980,0443,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),64980044301
MCOU,KS,45802,0257,35,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),45802025735
FFSU,IN,00781,7515,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00781751587
FFSU,SD,00173,0695,00,2019,2,ADVAIR DIS,true,,,,,,4/1,04/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00173069500
MCOU,RI,00781,7517,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00781751787
MCOU,NJ,69238,1344,01,2019,1,Albuterol,true,,,,,,1/1,01/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),69238134401
MCOU,MS,00093,6817,73,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00093681773
MCOU,OR,00173,0682,21,2019,1,VENTOLIN H,true,,,,,,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00173068221
FFSU,IA,00173,0859,10,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173085910
MCOU,RI,45802,0118,59,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),45802011859
FFSU,KY,69097,0318,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),69097031887
FFSU,WY,00713,0726,37,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00713072637
FFSU,MD,00093,3174,31,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00093317431
MCOU,IL,00378,0572,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00378057201
MCOU,IA,68382,0720,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),68382072001
MCOU,UT,65162,0778,10,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),65162077810
FFSU,IN,00487,9601,01,2019,1,Budesonide,true,,,,,,1/1,01/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00487960101
FFSU,WI,45802,0257,35,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),45802025735
MCOU,NH,00487,9601,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00487960130
FFSU,MI,00487,9601,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00487960101
FFSU,NH,00093,3174,31,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00093317431
MCOU,NJ,00093,6816,45,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093681645
MCOU,LA,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),60505612902
FFSU,XX,69543,0291,18,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,69543029118
MCOU,VT,50383,0741,20,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),50383074120
MCOU,NJ,69238,1344,01,2019,2,Albuterol,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),69238134401
FFSU,SD,00487,9701,01,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00487970101
MCOU,MS,00173,0720,20,2019,2,FLOVENT HF,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173072020
MCOU,NY,00781,7155,29,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00781715529
FFSU,PA,65162,0778,10,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),65162077810
MCOU,AR,63402,0510,01,2019,2,XOPENEX HF,true,,,,,,4/1,04/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),63402051001
FFSU,OR,69097,0319,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),69097031987
MCOU,WA,00713,0727,37,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00713072737
FFSU,IN,00173,0716,22,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173071622
MCOU,UT,00574,9855,10,2019,1,Budesonide,true,,,,,,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00574985510
MCOU,NV,59310,0202,12,2019,2,QVAR INHAL,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),59310020212
